"Nom","Identifiant","Type","Sous-type","Sous-type","Commune","Code postal","Code INSEE","Département","Région","Latitude","Longitude","Site internet","Créateur","Mise à jour","Mise à jour DATAtourisme"
"Circuit Tèrra Aventura : La boulette de Saint-Sardos...","ASCAQU047V50FFA0","Produit","Pratique",,"Saint-Sardos","47360","47276","Lot-et-Garonne","Nouvelle-Aquitaine","44.338999","0.491196","http://www.tourisme-coeurlotetgaronne.fr/,https://www.terra-aventura.fr/","OT du Confluent et des Coteaux de Prayssas","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Géocaching Terra Aventura : Zabeth dans les couloirs du temps","5684404","Lieu","Site sportif, récréatif et de loisirs",,"La Rochefoucauld-en-Angoumois","16110","16281","Charente","Nouvelle-Aquitaine","45.742192","0.382183","https://tourisme.rochefoucauld-perigord.fr/,http://terra-aventura.fr/","Office de Tourisme La Rochefoucauld Porte du Périgord","2020-12-04T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Terra Aventura : Mère Nature, en baskets","5685307","Lieu","Site sportif, récréatif et de loisirs",,"Eymouthiers","16220","16135","Charente","Nouvelle-Aquitaine","45.658413","0.554596","http://terra-aventura.fr/","Office de Tourisme La Rochefoucauld Porte du Périgord","2020-12-07T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Terra Aventura : A la pierre et au moulin","5684350","Lieu","Site sportif, récréatif et de loisirs",,"Moulins-sur-Tardoire","16220","16406","Charente","Nouvelle-Aquitaine","45.688759","0.420224","http://terra-aventura.fr/","Office de Tourisme La Rochefoucauld Porte du Périgord","2024-07-02T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura - Parcours éphémère à la Cité de la BD","7863870","Lieu","Site sportif, récréatif et de loisirs",,"Angoulême","16000","16015","Charente","Nouvelle-Aquitaine","45.654996","0.150871","https://www.terra-aventura.fr/","Office de Tourisme du Pays d'Angoulême","2026-06-08T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Geocaching : Terra Aventura - La Belle au lin dormant","7887481","Lieu","Site sportif, récréatif et de loisirs",,"Lignières-Ambleville","16130","16186","Charente","Nouvelle-Aquitaine","45.559256","-0.181872","https://www.terra-aventura.fr/","Destination Cognac","2026-06-19T00:00:00.000Z","2026-06-20T06:14:38.365Z"
"Terra Aventura - Saint-Palais : De force et de Navarre...","ASCAQU064V5C9S5R","Produit","Pratique",,"Saint-Palais","64120","64493","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.3262372","-1.0347317","https://www.terra-aventura.fr/","Office de Tourisme Pays Basque","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura - Hasparren a un incroyable Talon !","ASCAQU064V5C9SEJ","Produit","Pratique",,"Hasparren","64240","64256","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.383952","-1.30525","https://www.terra-aventura.fr/","Office de Tourisme Pays Basque","2026-02-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura (vélo) - Moulinez Marais - Marennes","7443689","Lieu","Site sportif, récréatif et de loisirs",,"Marennes-Hiers-Brouage","17320","17219","Charente-Maritime","Nouvelle-Aquitaine","45.819364","-1.136684","https://www.terra-aventura.fr/","Office de Tourisme de l'île d'Oléron et du bassin de Marennes","2025-10-04T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura - Back to the fifties !","5772243","Lieu","Site sportif, récréatif et de loisirs",,"Royan","17200","17306","Charente-Maritime","Nouvelle-Aquitaine","45.61788","-1.031773",,"Royan Atlantique","2023-01-17T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Circuit Terra Aventura - Faites chauffer la colle !","ASCAQU040V50SGCV","Produit","Pratique",,"Tartas","40400","40313","Landes","Nouvelle-Aquitaine","43.8302969","-0.8130051",,"OT Tartas","2026-07-23T00:00:00.000Z","2026-07-24T02:22:22.602Z"
"Terra Aventura, Les Gonds : ça rigole dans le marais !","5863092","Lieu","Site sportif, récréatif et de loisirs",,"Les Gonds","17100","17179","Charente-Maritime","Nouvelle-Aquitaine","45.715433","-0.617905","http://terra-aventura.fr/","Office de Tourisme de Saintes & la Saintonge","2024-02-22T00:00:00.000Z","2026-07-04T06:08:31.884Z"
"Tèrra Aventura - Geocaching ""Zegraff en manque d'inspi""","5899506","Lieu","Site sportif, récréatif et de loisirs",,"Angoulême","16000","16015","Charente","Nouvelle-Aquitaine","45.653403","0.164957","https://www.terra-aventura.fr/","Office de Tourisme du Pays d'Angoulême","2026-07-08T00:00:00.000Z","2026-07-09T06:36:41.443Z"
"Terra Aventura : Deux z’heures de Côle avec Ziclou !","ASCAQU024V50I4PP","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Mialet","24450","24269","Dordogne","Nouvelle-Aquitaine","45.55","0.9044","https://www.perigord-limousin-tourisme.com/decouvrez-nos-pepites/terra-aventura-l-incroyable-chasse-aux-tresors/","Isle-Auvézère","2026-01-01T00:00:00.000Z","2026-06-27T02:27:42.239Z"
"Tèrra aventura - Géochaching ""La petite reine des z’écluses""","5899508","Lieu","Site sportif, récréatif et de loisirs",,"Fléac","16730","16138","Charente","Nouvelle-Aquitaine","45.668806","0.115562","https://www.terra-aventura.fr/","Office de Tourisme du Pays d'Angoulême","2026-07-21T00:00:00.000Z","2026-07-22T07:26:14.286Z"
"Tèrra Aventura : Monbazillac : L'Or du Périgord : j'adore !","ASCAQU024V50OPPM","Produit","Pratique",,"Monbazillac","24240","24274","Dordogne","Nouvelle-Aquitaine","44.793529","0.492161","https://www.terra-aventura.fr/caches/bergerac-cest-un-pic-cest-un-cap","Pays de Bergerac, Vignoble & Bastides","2026-07-12T00:00:00.000Z","2026-07-13T02:12:10.890Z"
"Géocaching Terra Aventura - ""Garde la pêche avec Prosper !""","7125953","Lieu","Site sportif, récréatif et de loisirs",,"Salignac-sur-Charente","17800","17418","Charente-Maritime","Nouvelle-Aquitaine","45.672368","-0.422473","https://www.terra-aventura.fr/","CDC de Haute Saintonge","2024-10-21T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Geocaching : Terra Aventura - La fable des trois chabots","5700296","Lieu","Site sportif, récréatif et de loisirs",,"Jarnac","16200","16167","Charente","Nouvelle-Aquitaine","45.681389","-0.173917","https://www.terra-aventura.fr/","Destination Cognac","2025-12-18T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura : Salies, au pays des mers veille","ASCAQU064V5A9C0X","Produit","Pratique",,"Salies-de-Béarn","64270","64499","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.4706548","-0.9251184",,"OT Béarn des Gaves","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Terra Aventura : Pau, c’est royal !","ASCAQU064V5A8UGR","Produit","Pratique",,"Pau","64000","64445","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.294134","-0.376122","https://www.terra-aventura.fr/","OT Pau","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : ""A vos chais en Côtes de Bourg""","ASCAQU033V50QUVN","Produit","Pratique",,"Bourg","33710","33067","Gironde","Nouvelle-Aquitaine","45.04027","-0.555377","http://www.bbte.fr/","Bourg Cubzaguais Tourisme","2026-03-30T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Geocaching Terra Aventura: L’affaire est d’Al’sac !","ASCAQU019V503ZG7","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Allassac","19240","19005","Corrèze","Nouvelle-Aquitaine","45.25562","1.47675","https://www.terra-aventura.fr/","Brive Tourisme","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : Tout est bon dans l'marron !","ASCAQU024V50MPX5","Produit","Pratique",,"Villefranche-du-Périgord","24550","24585","Dordogne","Nouvelle-Aquitaine","44.63093","1.07696",,"Périgord Noir Vallée Dordogne","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Geocaching : Terra Aventura - Sur les remparts de la cité blanche","5700357","Lieu","Site sportif, récréatif et de loisirs",,"Cognac","16100","16102","Charente","Nouvelle-Aquitaine","45.692935","-0.32589","https://www.terra-aventura.fr/","Destination Cognac","2025-12-18T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : Saint Vincent à toutes berzingues","ASCAQU040V50RL8R","Produit","Pratique",,"Saint-Vincent-de-Paul","40990","40283","Landes","Nouvelle-Aquitaine","43.7417045","-0.9999829","https://www.terra-aventura.fr/","OT Grand Dax","2025-01-10T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : Compostelle fait son numéro !","ASCAQU040V50RL91","Produit","Pratique",,"Saint-Paul-lès-Dax","40990","40279","Landes","Nouvelle-Aquitaine","43.7233079","-1.0539273","https://www.terra-aventura.fr/","OT Grand Dax","2025-01-10T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : Sainte et Croix font huître","ASCAQU033V50ZESX","Produit","Pratique",,"Sainte-Croix-du-Mont","33410","33392","Gironde","Nouvelle-Aquitaine","44.5935121","-0.2828448","https://www.lagirondedusud.com/","La Gironde du Sud","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Tèrra Aventura : Authentique Corne de Bigorne : à saisir !","ASCAQU086V501ADY","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Chauvigny","86300","86070","Vienne","Nouvelle-Aquitaine","46.57211","0.64879","https://www.terra-aventura.fr/parcours","Office de Tourisme de Grand Poitiers","2026-06-16T00:00:00.000Z","2026-06-17T03:11:07.692Z"
"Terra Aventura  : Ségur, y’a pas plus sûr !","ASCAQU087V501DZI","Produit","Pratique",,"Ségur-le-Château","19230","19254","Corrèze","Nouvelle-Aquitaine","45.429539","1.307666","https://www.terra-aventura.fr/","OT Pays de Saint-Yrieix","2026-05-11T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Parcours exclusif Terra Aventura "" Ecomusée de Marquèze ""","ASCAQU040V513XEJ","Produit","Pratique",,"Sabres","40630","40246","Landes","Nouvelle-Aquitaine","44.148665","-0.7411759","https://www.terra-aventura.fr/ecomusee-marqueze","OT Cœur Haute Lande","2026-07-10T00:00:00.000Z","2026-07-11T02:15:49.460Z"
"Terra Aventura à Belin-Béliet : Rendez-vous en ""tèrra"" inconnue","ASCAQU033V50YITV","Produit","Pratique",,"Belin-Béliet","33830","33042","Gironde","Nouvelle-Aquitaine","44.506946","-0.795743","https://www.terra-aventura.fr/","OT Val de l'Eyre","2026-03-05T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Circuit Tèrra Aventura : Qui voit Meilhan, va sano","ASCAQU047V5093GM","Produit","Pratique",,"Meilhan-sur-Garonne","47180","47165","Lot-et-Garonne","Nouvelle-Aquitaine","44.5225249","0.0341983","https://www.valdegaronne-tourisme.com/,https://www.terra-aventura.fr/","OT Val de Garonne","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Parcours de Géocaching avec Terra Aventura ""Des sources, des baleines et des marins""","ITIAQU064V58EQVW","Itinéraire touristique","Itinéraire pédestre",,"Bidart","64210","64125","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.4383401","-1.5912112","http://www.bidarttourisme.com/","OT Bidart","2025-01-10T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura, Saint-Sauvant : Il court, il court le Coran","5730371","Lieu","Site sportif, récréatif et de loisirs",,"Saint-Sauvant","17610","17395","Charente-Maritime","Nouvelle-Aquitaine","45.73913","-0.504235","http://terra-aventura.fr/","Office de Tourisme de Saintes & la Saintonge","2024-05-21T00:00:00.000Z","2026-07-04T06:08:31.884Z"
"Tèrra Aventura : Bergerac : c’est un pic, c’est un cap !","ASCAQU024V50JGM4","Produit","Pratique",,"Bergerac","24100","24037","Dordogne","Nouvelle-Aquitaine","44.853806","0.483392","https://www.terra-aventura.fr/caches/bergerac-cest-un-pic-cest-un-cap","Pays de Bergerac, Vignoble & Bastides","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura : Quand vient la nuit, la chauve sourit","ASCAQU087V500CVG","Produit","Pratique",,"Razès","87640","87122","Haute-Vienne","Nouvelle-Aquitaine","46.03417","1.34537","https://www.terra-aventura.fr/caches/quand-vient-la-nuit-la-chauve-sourit","OT Monts du Limousin","2025-04-23T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura : Vers l'époque médiévale et les gourmandises d'aujourd'hui !","ASCAQU087V5004EC","Produit","Pratique",,"Saint-Léonard-de-Noblat","87400","87161","Haute-Vienne","Nouvelle-Aquitaine","45.837819","1.492181","https://www.terra-aventura.fr/caches/vers-lepoque-medievale-et-les-gourmandises-daujourdhui","OT de Noblat","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Geocaching Terra Aventura: Croix de Pierre, Croix de Fer","ASCAQU019V5007ES","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Sainte-Féréole","19270","19202","Corrèze","Nouvelle-Aquitaine","45.2246905","1.58220308","https://www.terra-aventura.fr/","Brive Tourisme","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Terra Aventura - ""Ziclou, plus fort à Clion ! ""","6549116","Lieu","Site sportif, récréatif et de loisirs",,"Clion","17240","17111","Charente-Maritime","Nouvelle-Aquitaine","45.479014","-0.500018","https://www.terra-aventura.fr/","CDC de Haute Saintonge","2024-10-21T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Circuit Tèrra Aventura : Jeux de marins, jeux de vilains","ASCAQU047V50K0GA","Produit","Pratique",,"Port-Sainte-Marie","47130","47210","Lot-et-Garonne","Nouvelle-Aquitaine","44.2531345","0.3794434","http://www.tourisme-coeurlotetgaronne.fr/,https://www.terra-aventura.fr/","OT du Confluent et des Coteaux de Prayssas","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.124Z"
"Tèrra Aventura : A la bonne fortune du baron de la Bastide !","ASCAQU087V500A94","Produit","Pratique",,"Limoges","87000","87085","Haute-Vienne","Nouvelle-Aquitaine","45.8614167","1.2817333","https://www.terra-aventura.fr/caches/la-bonne-fortune-du-baron-de-la-bastide","CRT_NA","2025-10-18T00:00:00.000Z","2026-07-03T02:18:24.779Z"
"Terra Aventura, Crazannes : En vaillant, vaillant petit tailleur !","6577174","Lieu,Itinéraire touristique","Site sportif, récréatif et de loisirs,Itinéraire cyclable",,"Crazannes","17350","17134","Charente-Maritime","Nouvelle-Aquitaine","45.847224","-0.703784","https://www.coeurdesaintonge.fr/","Communauté de communes Coeur de Saintonge","2023-06-22T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura: parcours mystère avec objet Les dieux du stade","ASCAQU040V510SPO","Produit","Pratique",,"Larrivière-Saint-Savin","40270","40145","Landes","Nouvelle-Aquitaine","43.7661548","-0.4209081",,"OT Grenade","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura: parcours mystère avec objet Monte au Club","ASCAQU040V510RJX","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Montaut","40500","40191","Landes","Nouvelle-Aquitaine","43.740867","-0.661686",,"Landes Chalosse","2026-01-08T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura: parcours mystère avec objet Des bains et des jeux","ASCAQU040V510RU2","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Eugénie-les-Bains","40320","40097","Landes","Nouvelle-Aquitaine","43.696532","-0.377403","https://www.tourisme-aire-eugenie.fr/Les-grands-evenements/L-aventure-Terra-Aventura-c-est-pour-toi,https://www.terra-aventura.fr/adiu-les-landais","Tourisme Aire Eugénie","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra-Aventura : ""Maraîchin contre Bras Rouge !""","ASCAQU079V502WQ5","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Magné","79460","79162","Deux-Sèvres","Nouvelle-Aquitaine","46.3137494","-0.54203","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Niort Marais Poitevin","2024-12-02T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra-Aventura : ""Secrets de Sèvre bien gardés""","ASCAQU079V502WQM","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Chauray","79180","79081","Deux-Sèvres","Nouvelle-Aquitaine","46.3605406","-0.3736616","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Niort Marais Poitevin","2024-12-02T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra Aventura ""Heureux qui comme Ulysse..."" - Clessé","ASCAQU079V502WT8","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Clessé","79350","79094","Deux-Sèvres","Nouvelle-Aquitaine","46.716915","-0.403792","https://www.terra-aventura.fr/caches/heureux-qui-comme-ulysse,https://www.tourisme-bocage.com/explorer/un-terrain-de-jeu-terra-aventura","OT Bocage Bressuirais","2026-06-19T00:00:00.000Z","2026-06-20T02:11:56.210Z"
"Chasse au trésor Tèrra Aventura : Fébus, vivement la quille...","ASCAQU064V5B4CWU","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Morlanne","64370","64406","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.512977","-0.533805","https://www.bearnmadiran-tourisme.fr/","Syndicat du tourisme Coteaux Béarn Madiran","2026-07-30T00:00:00.000Z","2026-07-31T03:23:48.768Z"
"Géocaching Terra Aventura : l'aventure, c'est comme la garbure...","ASCAQU064V5B5BVJ","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Bosdarros","64290","64139","Pyrénées-Atlantiques","Nouvelle-Aquitaine","43.2177173","-0.3594924","https://www.terra-aventura.fr/","OT Pau","2026-03-19T00:00:00.000Z","2026-06-27T02:27:42.243Z"
"Temporairement fermé - Terra Aventura : Plus d'un tour dans sa be'zas","ASCAQU033V50YHAN","Produit","Pratique",,"Bazas","33430","33036","Gironde","Nouvelle-Aquitaine","44.43136","-0.21127","https://www.lagirondedusud.com/,https://www.terra-aventura.fr/","La Gironde du Sud","2026-02-16T00:00:00.000Z","2026-06-27T02:27:42.242Z"
"Circuit Tèrra Aventura : Cent pur-sang Royale !","ASCAQU047V50G3PZ","Produit","Pratique",,"Villeréal","47210","47324","Lot-et-Garonne","Nouvelle-Aquitaine","44.63909","0.74231","http://www.coeurdebastides.com/,https://www.terra-aventura.fr/","OT Coeur de Bastides","2026-04-20T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Terra Aventura à Castelmoron-d'Albret : ""Aux quatre cents coups""","ASCAQU033V50QOXU","Produit","Pratique",,"Castelmoron-d'Albret","33540","33103","Gironde","Nouvelle-Aquitaine","44.6803283","-0.0116258","https://www.entredeuxmers.com/,https://www.terra-aventura.fr/","OT de l'Entre-deux-Mers","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Tèrra Aventura à Sauveterre-de-Guyenne : ""Lou qui a pas passat""","ASCAQU033V50QZ41","Produit","Pratique",,"Sauveterre-de-Guyenne","33540","33506","Gironde","Nouvelle-Aquitaine","44.69303","-0.0865","https://www.entredeuxmers.com/,https://www.terra-aventura.fr/","OT de l'Entre-deux-Mers","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.123Z"
"Chasse aux trésors Tèrra Aventura : ""Papiste fait de la résistance""","ASCAQU079V501MWG","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Prailles-La Couarde","79370","79217","Deux-Sèvres","Nouvelle-Aquitaine","46.3006252","-0.2093273","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Pays Mellois","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra-Aventura : ""Flamme bleue en Venise Verte""","ASCAQU079V501IX9","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Saint-Georges-de-Rex","79210","79254","Deux-Sèvres","Nouvelle-Aquitaine","46.277917","-0.6543","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Niort Marais Poitevin","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra Aventura ""Un musée à ciel ouvert"" - Bressuire","ASCAQU079V503UFR","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Bressuire","79300","79049","Deux-Sèvres","Nouvelle-Aquitaine","46.8428262","-0.4968161","https://www.terra-aventura.fr/caches/un-musee-ciel-ouvert,https://www.tourisme-bocage.com/explorer/un-terrain-de-jeu-terra-aventura","OT Bocage Bressuirais","2026-06-22T00:00:00.000Z","2026-06-23T02:17:22.254Z"
"Chasse aux trésors Tèrra Aventura : ""Triviale poursuite Lupéenne""","ASCAQU079V503V48","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Louin","79600","79156","Deux-Sèvres","Nouvelle-Aquitaine","46.78707","-0.16672","https://www.terra-aventura.fr/","OT Gâtine","2026-06-28T00:00:00.000Z","2026-06-29T02:07:01.336Z"
"Tèrra Aventura - Faites sauter le coffre-fort - Brouage","5726256","Lieu","Site sportif, récréatif et de loisirs",,"Marennes-Hiers-Brouage","17320","17219","Charente-Maritime","Nouvelle-Aquitaine","45.866156","-1.070515","https://www.terra-aventura.fr/","Office de Tourisme de l'île d'Oléron et du bassin de Marennes","2026-06-29T00:00:00.000Z","2026-06-30T06:11:17.382Z"
"Terra Aventura La Teste de Buch : ""Sauvons les Prés Salés !""","ASCAQU033V5175CS","Produit","Pratique",,"La Teste-de-Buch","33260","33529","Gironde","Nouvelle-Aquitaine","44.6478523","-1.1526138","https://www.terra-aventura.fr/comment-jouer","OT La Teste-de-Buch","2026-03-05T00:00:00.000Z","2026-06-27T02:27:42.245Z"
"Circuit Tèrra Aventura : Héron, héron, petit patapon","ASCAQU047V50DWJQ","Produit","Pratique",,"Lacépède","47360","47125","Lot-et-Garonne","Nouvelle-Aquitaine","44.3145463","0.46550473","http://www.tourisme-coeurlotetgaronne.fr/,https://www.terra-aventura.fr/","ADRT47","2026-07-31T00:00:00.000Z","2026-08-01T02:24:30.124Z"
"Terra Aventura : Monte là-dessus, tu verras Montmartre !","ASCAQU024V50F9OH","Produit","Pratique",,"Saint-Cyprien","24220","24396","Dordogne","Nouvelle-Aquitaine","44.8692404","1.04343974",,"Périgord Noir Vallée Dordogne","2025-07-10T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Tèrra Aventura : A la Table du Bon Roy Jean","ASCAQU086V50181I","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Nouaillé-Maupertuis","86340","86180","Vienne","Nouvelle-Aquitaine","46.50857","0.41448","https://www.terra-aventura.fr/parcours","Office de Tourisme des Vallées du Clain","2026-06-16T00:00:00.000Z","2026-06-17T03:11:07.692Z"
"Chasse aux trésors Tèrra Aventura : ""La Bête au Bois-Pouvreau""","ASCAQU079V501IV1","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Ménigoute","79340","79176","Deux-Sèvres","Nouvelle-Aquitaine","46.4886321","-0.0762","https://www.terra-aventura.fr/","CC Parthenay Gâtine","2026-06-28T00:00:00.000Z","2026-07-03T02:18:24.779Z"
"Circuit géocaching Tèrra Aventura : ""En art point de frontière""","ASCAQU079V501J0P","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Plaine-et-Vallées","79100","79196","Deux-Sèvres","Nouvelle-Aquitaine","46.9530326","-0.0798598","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","Maison du Thouarsais","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Chasse aux trésors Tèrra Aventura : ""Le Sou volè de Charlemagne""","ASCAQU079V501LOB","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Sauzé-Vaussais","79500","79307","Deux-Sèvres","Nouvelle-Aquitaine","46.22258","-0.14344","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Pays Mellois","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Circuit géocaching Tèrra Aventura : ""Les z'aventuriers de la Vallée Rose""","ASCAQU079V500UKI","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Thouars","79100","79329","Deux-Sèvres","Nouvelle-Aquitaine","46.9844216","-0.244299","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","Maison du Thouarsais","2026-01-01T00:00:00.000Z","2026-06-27T02:27:42.246Z"
"Tèrra Aventura ""Dans le Tourbillon du Diable"" au Puits d'Enfer - Exireuil","ASCAQU079V501ISQ","Produit","Pratique",,"Exireuil","79400","79114","Deux-Sèvres","Nouvelle-Aquitaine","46.4283915","-0.1861651","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Haut Val De Sèvre","2024-12-02T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Chasse aux trésors Tèrra Aventura : ""La Bête cherche sa Belle""","ASCAQU079V501LOJ","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Celles-sur-Belle","79370","79061","Deux-Sèvres","Nouvelle-Aquitaine","46.2624571","-0.2085156","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Pays Mellois","2026-01-01T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Géocaching Tèrra-Aventura : ""Petites chamoiseries entre Poï'zs !""","ASCAQU079V502DOK","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs",,"Niort","79000","79191","Deux-Sèvres","Nouvelle-Aquitaine","46.324934","-0.4692164","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","OT Niort Marais Poitevin","2024-12-02T00:00:00.000Z","2026-01-01T00:00:00.000Z"
"Chasse aux trésors Tèrra Aventura à vélo : ""Roule maboule !"" -","ASCAQU079V502B7M","Produit,Lieu","Pratique,Site sportif, récréatif et de loisirs","Pratique libre","Pougne-Hérisson","79130","79215","Deux-Sèvres","Nouvelle-Aquitaine","46.6825541","-0.4112719","https://www.terra-aventura.fr/caches?title=&thematic=All&season=All&quests=All&field_maintenance_value=All&difficulty=All&kilometers=All&field_department=79&field_city=&field_start_point_proximity=0","CC Parthenay Gâtine","2026-08-11T00:00:00.000Z","2026-08-12T01:40:28.665Z"
